video_id,title,category_id,video_duration,tags_count,views,thumbnail_link,description_length,time_duration,published_at,subscribers,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
VYH6rHBlcho,オリジナルドリンクに入れる？入れない？ #Shorts #おうちドリンク #ドッキリ #ゲーム #親子 #こっちゃん,24,51.0,0,5273174,https://i.ytimg.com/vi/VYH6rHBlcho/hqdefault.jpg,0,138,2025-02-28T08:00:23Z,309000,ゲーム,thumbnails/VYH6rHBlcho.jpg,6,2,72.2782175925926,26.036088467502843
oNRn7U8fXRc,【イカゲームメドレー】歌って踊って遊んでみた。『イカゲーム2』,23,221.0,0,4484833,https://i.ytimg.com/vi/oNRn7U8fXRc/hqdefault.jpg,268,147,2025-02-19T09:00:56Z,1320000,ゲーム,thumbnails/oNRn7U8fXRc.jpg,5,1,94.29077546296296,132.36140541743666
gyYaB19ecn8,Squid game but rat dance rule? - MAIZEN Minecraft Animation #shorts,20,21.0,14,5168273,https://i.ytimg.com/vi/gyYaB19ecn8/hqdefault.jpg,292,143,2025-02-23T09:00:45Z,7380000,ゲーム,thumbnails/gyYaB19ecn8.jpg,1,1,94.85816550925928,54.50021459745488
SKiHxUDJly0,有名なヤバい奴がイカゲームをしたら,22,48.0,0,4306244,https://i.ytimg.com/vi/SKiHxUDJly0/hqdefault.jpg,3,139,2025-02-27T08:00:23Z,90900,ゲーム,thumbnails/SKiHxUDJly0.jpg,1,1,49.05367476851852,47.902580619268264
mxwvBn5iQRs,極小数の人しか持ってないレアな3DS#ゲーム雑学 #任天堂 #ゲーム,20,47.0,0,4825968,https://i.ytimg.com/vi/mxwvBn5iQRs/hqdefault.jpg,0,147,2025-02-19T09:30:21Z,146000,ゲーム,thumbnails/mxwvBn5iQRs.jpg,0,0,120.28455439814816,28.452036125119488
1Roi-LoPqOc,世界一高価なビデオゲーム,24,59.0,0,5068617,https://i.ytimg.com/vi/1Roi-LoPqOc/hqdefault.jpg,12,140,2025-02-26T06:55:53Z,422000,ゲーム,thumbnails/1Roi-LoPqOc.jpg,0,0,39.812465277777775,42.0987554070934
TUOrO7DWa6A,【LINE】INZMゲームしようぜ【アフレコ】,23,36.0,0,5009672,https://i.ytimg.com/vi/TUOrO7DWa6A/hqdefault.jpg,0,143,2025-02-23T09:00:28Z,426000,ゲーム,thumbnails/TUOrO7DWa6A.jpg,1,1,77.02146412037037,36.437494038967905
mtsQLXz26AY,イカゲーム中にピザを頼んだら,22,47.0,0,4014535,https://i.ytimg.com/vi/mtsQLXz26AY/hqdefault.jpg,3,141,2025-02-25T08:00:40Z,341000,ゲーム,thumbnails/mtsQLXz26AY.jpg,4,3,54.26487268518518,51.417538173258706
f4Is3wg951g,『イカゲーム見過ぎてる教室-前半-』#本日も絶体絶命 #ショートコント,23,49.0,69,4577100,https://i.ytimg.com/vi/f4Is3wg951g/hqdefault.jpg,210,148,2025-02-17T21:40:00Z,289000,ゲーム,thumbnails/f4Is3wg951g.jpg,5,3,81.87975694444444,59.52911351761796
ZMe5wM4LwwI,DI:Verse「フュージョン」 プロジェクトセカイ×あんさんぶるスターズ！！スペシャルコラボ ゲームサイズMV,20,139.0,3,3805184,https://i.ytimg.com/vi/ZMe5wM4LwwI/hqdefault.jpg,720,154,2025-02-12T09:00:42Z,605000,ゲーム,thumbnails/ZMe5wM4LwwI.jpg,8,1,86.88808449074074,79.22559383795877
bdyb4wL8I5Y,学校の放送でよくあるやつ ＃キヨ ＃放送 ＃ゲーム ＃バカゲー ＃面白い ＃shorts,22,11.0,15,5865250,https://i.ytimg.com/vi/bdyb4wL8I5Y/hqdefault.jpg,48,131,2025-03-07T10:53:01Z,11500,ゲーム,thumbnails/bdyb4wL8I5Y.jpg,1,1,53.46534722222222,10.991469875960677
8qDvAqMPVqU,【ゲーセン】こんなのヒドくない！？💢💢💢,20,99.0,0,5121818,https://i.ytimg.com/vi/8qDvAqMPVqU/hqdefault.jpg,347,135,2025-03-03T11:06:48Z,69500,ゲーム,thumbnails/8qDvAqMPVqU.jpg,3,1,83.03619212962963,43.524182897122685
eQA63N4OmEo,Squid Game: Season 3 Netflix (AI),24,68.0,0,3668930,https://i.ytimg.com/vi/eQA63N4OmEo/hqdefault.jpg,580,146,2025-02-19T22:57:32Z,19400,ゲーム,thumbnails/eQA63N4OmEo.jpg,3,1,84.59149305555556,68.22230277712781
ua5zr9mZV9M,イカゲームに登場したアイアンマン,22,58.0,0,4142949,https://i.ytimg.com/vi/ua5zr9mZV9M/hqdefault.jpg,2,126,2025-03-12T08:27:00Z,166000,ゲーム,thumbnails/ua5zr9mZV9M.jpg,2,2,55.770630787037035,40.58518202708099
N0hBtORb8nc,路上でダディダディ🕺 #西山ダディダディ #nishiyama #daddy #六本木 #ちいかわ #chiikawa #吉伊卡哇,23,17.0,0,5193896,https://i.ytimg.com/vi/N0hBtORb8nc/hqdefault.jpg,0,133,2025-03-05T11:50:04Z,171000,ゲーム,thumbnails/N0hBtORb8nc.jpg,9,1,53.9239525462963,20.857672792140217
P_i52Z8E9gI,20年前に発売された大人気ゲーム『 たまごっちのプチプチおみせっち 』,20,6236.0,10,3473922,https://i.ytimg.com/vi/P_i52Z8E9gI/hqdefault.jpg,591,127,2025-03-11T08:45:56Z,5360000,ゲーム,thumbnails/P_i52Z8E9gI.jpg,0,0,142.17983796296295,81.51918812077702
G25LxzCEnK0,巨大ブロックをじょうずに組み立てろ！ #shorts,24,14.0,11,4048979,https://i.ytimg.com/vi/G25LxzCEnK0/hqdefault.jpg,1363,152,2025-02-14T07:01:00Z,1230000,ゲーム,thumbnails/G25LxzCEnK0.jpg,6,1,80.78280671296297,47.6491716191205
ytwg7Fi1JwY,【激ムズ!?】ポケモンと同じ色をつくって！#shorts,24,81.0,14,4014111,https://i.ytimg.com/vi/ytwg7Fi1JwY/hqdefault.jpg,1362,151,2025-02-15T04:01:00Z,1230000,ゲーム,thumbnails/ytwg7Fi1JwY.jpg,6,2,90.98346064814815,62.25965287706389
LYCSPnw3c5g,【1万円企画】クレーンゲームで生活用品何個揃える事ができる!?#shorts  #クレーンゲーム #ufoキャッチャー#ゲーセン #ゲームセンター  #arcade #clawmachine,24,180.0,55,3509490,https://i.ytimg.com/vi/LYCSPnw3c5g/hqdefault.jpg,1610,139,2025-02-27T09:30:09Z,443000,ゲーム,thumbnails/LYCSPnw3c5g.jpg,0,0,81.19438657407407,32.33959879283802
NdUE_MS5uIs,今話題の「怖すぎる住人アパート」が舞台のホラーゲーム『 心霊物件 』,20,5759.0,10,3139763,https://i.ytimg.com/vi/NdUE_MS5uIs/hqdefault.jpg,613,142,2025-02-24T08:45:32Z,5360000,ゲーム,thumbnails/NdUE_MS5uIs.jpg,1,1,60.49945023148148,37.78143269632605
XWBH_PYrOfk,現実世界のイカゲーム,22,17.0,0,3459632,https://i.ytimg.com/vi/XWBH_PYrOfk/hqdefault.jpg,146,149,2025-02-17T05:00:33Z,99100,ゲーム,thumbnails/XWBH_PYrOfk.jpg,7,1,104.0012326388889,30.94950042348488
Le9Njq9pYVc,倍倍FIGHT！ゲームが面白すぎたwww #ジャスティスター #shorts #tiktok,24,58.0,0,3838015,https://i.ytimg.com/vi/Le9Njq9pYVc/hqdefault.jpg,0,129,2025-03-09T10:00:18Z,1220000,ゲーム,thumbnails/Le9Njq9pYVc.jpg,4,1,82.89236111111111,48.71009681577049
Qb2bH3jM9A0,とある教育番組にて…  #創作 #illustration #イラスト #アナログ絵 #うらみちお兄さん #short #shorts,22,28.0,0,5303392,https://i.ytimg.com/vi/Qb2bH3jM9A0/hqdefault.jpg,0,129,2025-03-09T09:15:26Z,632000,教育,thumbnails/Qb2bH3jM9A0.jpg,1,1,121.24364583333332,1.964487581846721
z6QKXOtkeEs,教育ママに子供を預けた結果 #Plottアニメ,1,47.0,0,4603644,https://i.ytimg.com/vi/z6QKXOtkeEs/hqdefault.jpg,2171,135,2025-03-03T08:01:00Z,2710000,教育,thumbnails/z6QKXOtkeEs.jpg,2,1,96.63391782407408,33.58010228979897
upfUyc8vf5o,ダークな教育番組のテーマ曲に対する反応wwwww#おもしろ #面白い #twitter #tiktok #2ch #5ch,22,30.0,0,3112344,https://i.ytimg.com/vi/upfUyc8vf5o/hqdefault.jpg,0,136,2025-03-02T03:00:46Z,23500,教育,thumbnails/upfUyc8vf5o.jpg,0,0,87.85322916666667,26.62889994983733
ywhC0_TVlRg,最後ꉂꉂ🤣wwwwwwww#まつりん家 #教育番組 #絶対にバレないオナラのしかた,24,60.0,0,2979271,https://i.ytimg.com/vi/ywhC0_TVlRg/hqdefault.jpg,0,142,2025-02-24T11:05:38Z,197000,教育,thumbnails/ywhC0_TVlRg.jpg,6,3,74.71753472222223,39.493972722405395
TkVpCxARi28,子供がチー牛にならない最高の教育方法,23,61.0,0,3821768,https://i.ytimg.com/vi/TkVpCxARi28/hqdefault.jpg,0,147,2025-02-19T09:18:24Z,154000,教育,thumbnails/TkVpCxARi28.jpg,2,1,86.04157407407408,49.436336345807995
kAW8qcZSyes,きょういくばんぐみのテーマ／やみのおねえさん【ドレミ楽譜歌詞付き】初心者向けゆっくり簡単ピアノ 弾いてみた Easy Piano Tutorial 初級 教育番組,10,60.0,14,2886382,https://i.ytimg.com/vi/kAW8qcZSyes/hqdefault.jpg,683,153,2025-02-13T08:00:47Z,151000,教育,thumbnails/kAW8qcZSyes.jpg,1,1,66.19745949074074,56.28369477077153
lVqjAZdsS5c,㊗️400万回再生㊗️教育番組怖すぎた！！,22,60.0,0,4070610,https://i.ytimg.com/vi/lVqjAZdsS5c/hqdefault.jpg,0,130,2025-03-08T03:35:36Z,2440,教育,thumbnails/lVqjAZdsS5c.jpg,0,0,49.00447337962963,42.20406174516579
S-2GgJycg8k,[きょういくばんぐみのテーマ] ちょうどいい音がすると思ったら母でした #ASMR #存在しない教育番組 #みんなの教育番組 #教育番組 #MNS #踊ってみた #ダンス #きぐるみ母さん,23,17.0,13,2825677,https://i.ytimg.com/vi/S-2GgJycg8k/hqdefault.jpg,1741,145,2025-02-21T09:00:37Z,907000,教育,thumbnails/S-2GgJycg8k.jpg,2,1,94.34252314814816,25.97056449969282
DEFv_xzXl4g,タマを再び闇堕ちさせていく🔪🎈#教育番組#タマ#100均diy #100均レジン #ハンドメイド #レジン #推し活 #セリア購入品 #shorts,22,59.0,0,2435404,https://i.ytimg.com/vi/DEFv_xzXl4g/hqdefault.jpg,0,139,2025-02-27T10:54:55Z,54300,教育,thumbnails/DEFv_xzXl4g.jpg,1,1,102.44487847222224,26.901962755979532
TvOQsfbCEMQ,ダメ夫を再教育する姑,22,61.0,0,2855953,https://i.ytimg.com/vi/TvOQsfbCEMQ/hqdefault.jpg,0,127,2025-03-11T11:00:47Z,878000,教育,thumbnails/TvOQsfbCEMQ.jpg,3,1,88.80119212962963,35.74169599071281
gWIfunQPYa0,義務教育の敗北が続出した計算問題に関するうんちく,22,55.0,0,2349631,https://i.ytimg.com/vi/gWIfunQPYa0/hqdefault.jpg,0,149,2025-02-17T10:00:51Z,2940,教育,thumbnails/gWIfunQPYa0.jpg,0,0,134.2264988425926,11.52086557278339
IYArg4gdxVg,twiceの日本語教育を担当しているミナ,22,32.0,0,2164986,https://i.ytimg.com/vi/IYArg4gdxVg/hqdefault.jpg,0,130,2025-03-08T11:00:21Z,17600,教育,thumbnails/IYArg4gdxVg.jpg,2,1,65.10629050925925,34.55971643689067
nSeMuGPboMI,アレン様の教育論「少年院の教育を」 #アベプラ #Shorts,25,58.0,13,1803258,https://i.ytimg.com/vi/nSeMuGPboMI/hqdefault.jpg,506,129,2025-03-09T10:30:31Z,1880000,教育,thumbnails/nSeMuGPboMI.jpg,1,1,120.52251157407407,35.36022683012828
8ZrepuaRWq0,戸塚宏vs坂上忍！教育について激論②,22,74.0,0,1455569,https://i.ytimg.com/vi/8ZrepuaRWq0/hqdefault.jpg,34,143,2025-02-23T11:14:06Z,10000,教育,thumbnails/8ZrepuaRWq0.jpg,1,1,26.870833333333337,21.45681417911505
-gRqbUNpj-k,【教育番組】タマが可愛すぎる件⭐️ #教育番組 #タマ,22,17.0,0,1448112,https://i.ytimg.com/vi/-gRqbUNpj-k/hqdefault.jpg,0,139,2025-02-27T08:00:00Z,5820,教育,thumbnails/-gRqbUNpj-k.jpg,2,2,80.1281886574074,23.403877201092477
Y92fLf0zPi4,坂上忍も驚愕。戸塚宏が教育の現状に喝！,22,72.0,0,1379908,https://i.ytimg.com/vi/Y92fLf0zPi4/hqdefault.jpg,35,147,2025-02-19T04:32:13Z,10000,教育,thumbnails/Y92fLf0zPi4.jpg,2,2,30.275399305555556,17.588691548373873
g3gYrijZngc,いきるのつらい！しぬのもこわい！教育番組のタマをレジンで作ってみた！！#100均diy #100均レジン #ハンドメイド #推し活 #教育番組#shorts #セリア購入品 #レジン,22,59.0,0,1136733,https://i.ytimg.com/vi/g3gYrijZngc/hqdefault.jpg,0,142,2025-02-24T09:25:55Z,54300,教育,thumbnails/g3gYrijZngc.jpg,1,1,98.35150462962964,18.723190688540285
EvC2xla40dU,あぶない！ジャンプしちゃダメよ！ | 子供向け安全教育 | イエス！ネオ | 赤ちゃんが喜ぶ歌 | 童謡 | 動画 | ベビーバス| BabyBus,27,203.0,29,1070509,https://i.ytimg.com/vi/EvC2xla40dU/hqdefault.jpg,2001,137,2025-03-01T08:00:11Z,5190000,教育,thumbnails/EvC2xla40dU.jpg,2,2,125.8131886574074,73.86001040142722
erTjTH1PuSA,【うた】いぬのおまわりさん｜ラブール警部 Ver.｜日本童謡｜安全教育｜こどものうた｜赤ちゃんが喜ぶ｜ドーナツの歌｜どーなっぴー,27,134.0,54,980773,https://i.ytimg.com/vi/erTjTH1PuSA/hqdefault.jpg,1147,145,2025-02-21T08:00:40Z,199000,教育,thumbnails/erTjTH1PuSA.jpg,1,1,111.22977430555557,117.28400086171948
_cjbraxMcd8,昔の親の教育は厳しかった #子供,24,47.0,34,983864,https://i.ytimg.com/vi/_cjbraxMcd8/hqdefault.jpg,588,133,2025-03-05T09:00:46Z,792000,教育,thumbnails/_cjbraxMcd8.jpg,2,1,35.46805555555556,30.90598888162944
AkRdiI0KnX0,【データで紐解く子育て】先取り学習はほぼ無意味／専業主婦とフルタイム 子どもの学力が高いのは？／第一子と第二子 デキが良いのはどっち？／子どもと接する時間が少ない時はどうすべき？【教育新常識】,25,1815.0,0,770481,https://i.ytimg.com/vi/AkRdiI0KnX0/hqdefault.jpg,608,126,2025-03-12T11:00:16Z,3400000,教育,thumbnails/AkRdiI0KnX0.jpg,3,1,105.66094907407408,92.08206306563928
TIdsbBtQMlQ,「質の悪い幼稚園・保育園とは？」モンテッソーリ、シュタイナー、今見極めるべき幼稚園の選択ポイント【成田修造/宮村優子/征矢里沙/中室牧子/親野智可等】EduPassion,25,894.0,10,676127,https://i.ytimg.com/vi/TIdsbBtQMlQ/hqdefault.jpg,716,128,2025-03-10T10:00:39Z,1760000,教育,thumbnails/TIdsbBtQMlQ.jpg,3,1,82.67063078703704,91.02638748813936
Bv3Wptvcke4,1225回　間違いだらけの今回の教育無償化,25,651.0,0,529234,https://i.ytimg.com/vi/Bv3Wptvcke4/hqdefault.jpg,862,133,2025-03-05T09:00:10Z,1320000,教育,thumbnails/Bv3Wptvcke4.jpg,1,1,88.80936342592592,76.16987429696492
hTqyvjWnFrU,【末路コント】親のスパルタ教育に耐えた子供の末路,24,670.0,4,471603,https://i.ytimg.com/vi/hTqyvjWnFrU/hqdefault.jpg,591,129,2025-03-09T11:23:13Z,807000,教育,thumbnails/hTqyvjWnFrU.jpg,3,2,110.06436342592592,91.42046893000278
SYBhlHgloJ4,子供を注意しない親VS無差別教育ママ,23,189.0,14,457774,https://i.ytimg.com/vi/SYBhlHgloJ4/hqdefault.jpg,460,139,2025-02-27T11:00:40Z,1290000,教育,thumbnails/SYBhlHgloJ4.jpg,3,1,95.40300347222222,58.68087024132099
0o4D62rsASU,赤ん坊にキレる爺VS教育ママ,23,228.0,14,435686,https://i.ytimg.com/vi/0o4D62rsASU/hqdefault.jpg,460,145,2025-02-21T11:00:05Z,1290000,教育,thumbnails/0o4D62rsASU.jpg,4,2,119.7650925925926,60.966151115903415
9Kn03xxatj8,【安藤と鈴木】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍の行進,27,82.0,0,438648,https://i.ytimg.com/vi/9Kn03xxatj8/hqdefault.jpg,451,140,2025-02-26T09:44:37Z,296000,教育,thumbnails/9Kn03xxatj8.jpg,5,1,62.66662037037037,29.497190973156872
dkZa7SvCRNQ,自分のクラスに来た教育実習生がハズレだなと感じる時#先生あるある #教育実習生,22,107.0,0,393243,https://i.ytimg.com/vi/dkZa7SvCRNQ/hqdefault.jpg,0,140,2025-02-26T09:35:53Z,101000,教育,thumbnails/dkZa7SvCRNQ.jpg,2,2,82.64917824074074,55.70011726593385
dxHrG-HPs1Q,【小野田】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,60.0,0,418516,https://i.ytimg.com/vi/dxHrG-HPs1Q/hqdefault.jpg,451,150,2025-02-16T09:44:49Z,296000,教育,thumbnails/dxHrG-HPs1Q.jpg,3,1,76.55012152777778,16.87676423146567
b647f6r9Tes,【杉山夫妻の最期】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,75.0,0,434158,https://i.ytimg.com/vi/b647f6r9Tes/hqdefault.jpg,451,130,2025-03-08T10:02:32Z,296000,教育,thumbnails/b647f6r9Tes.jpg,4,1,67.0339988425926,26.406058266903468
jYqOoTy13Qw,【タイの宣戦布告無効宣言】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,78.0,0,308896,https://i.ytimg.com/vi/jYqOoTy13Qw/hqdefault.jpg,451,138,2025-02-28T09:20:43Z,296000,教育,thumbnails/jYqOoTy13Qw.jpg,5,2,23.92478009259259,0.0
BQlNTShzxqI,戸塚宏vs坂上忍！教育について激論！,22,157.0,0,300695,https://i.ytimg.com/vi/BQlNTShzxqI/hqdefault.jpg,34,148,2025-02-17T23:48:03Z,10000,教育,thumbnails/BQlNTShzxqI.jpg,4,1,23.440480324074073,17.2905006702177
f0zOJqBkrRU,【教育】パキスタンで学ぶ子どもたちの日々　広がる可能性、夢,29,177.0,0,232792,https://i.ytimg.com/vi/f0zOJqBkrRU/hqdefault.jpg,1102,141,2025-02-25T05:23:38Z,17800,教育,thumbnails/f0zOJqBkrRU.jpg,3,2,118.6914236111111,60.12440234966425
mHu-dYPTB9U,【八甲田山遭難事件の生き残り】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,51.0,0,273714,https://i.ytimg.com/vi/mHu-dYPTB9U/hqdefault.jpg,451,151,2025-02-15T08:51:51Z,296000,教育,thumbnails/mHu-dYPTB9U.jpg,1,1,72.87086226851852,17.190538438274917
P7Fz-G7Nj6o,【偏差値という幻想】「仕事ができる」と学歴は無関係／都市と地方の教育格差／学力＝考える力／テストスコアに意味はあるか？／部活動の意義／教員に求めすぎる／教育の働き方改革【日本再興ラストチャンス】,25,1436.0,25,220050,https://i.ytimg.com/vi/P7Fz-G7Nj6o/hqdefault.jpg,875,137,2025-03-01T11:00:25Z,3400000,教育,thumbnails/P7Fz-G7Nj6o.jpg,4,1,101.81762152777776,88.03045282392009
soAMXXvJdY0,【教育無償化は正しいのか？】教員の一番の悩みは「不幸せ」／無償化は私立に追い風／AI時代の教育／受験は知的好奇心を奪う／主体性と自主性は違う／経済界と金太郎飴／受験システムが崩壊する日／大学の統廃合,25,2202.0,25,188758,https://i.ytimg.com/vi/soAMXXvJdY0/hqdefault.jpg,919,144,2025-02-22T11:01:18Z,3400000,教育,thumbnails/soAMXXvJdY0.jpg,4,1,94.98414930555556,96.33011629341118
wKjBeAgFJKE,横山の早稲田教育・商・人科の合格発表【大学受験プロジェクト】,27,694.0,4,172547,https://i.ytimg.com/vi/wKjBeAgFJKE/hqdefault.jpg,1411,134,2025-03-04T09:00:06Z,371000,教育,thumbnails/wKjBeAgFJKE.jpg,2,1,87.72512152777777,59.33160661978949
9LIY-m5Mrnk,おかあさんがいいの! 子供向け知育アニメ／さっちゃんねる 教育テレビ,1,305.0,21,167180,https://i.ytimg.com/vi/9LIY-m5Mrnk/hqdefault.jpg,415,130,2025-03-08T01:00:08Z,119000,教育,thumbnails/9LIY-m5Mrnk.jpg,1,1,116.78847222222224,73.38799184578252
gu4_ZzYajIk,【三羽烏はいなかった】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史,27,74.0,0,182079,https://i.ytimg.com/vi/gu4_ZzYajIk/hqdefault.jpg,451,125,2025-03-13T09:59:39Z,296000,教育,thumbnails/gu4_ZzYajIk.jpg,3,1,69.1872337962963,29.923079962747178
PlAz63Vab-g,【何がめでたいものか】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,60.0,0,140815,https://i.ytimg.com/vi/PlAz63Vab-g/hqdefault.jpg,451,128,2025-03-10T09:28:56Z,296000,教育,thumbnails/PlAz63Vab-g.jpg,1,1,40.88755787037037,1.6558202310793924
hIAL98q1CJ0,「バカは大学行っても意味ない」教育無償化に物申す！過熱する中学受験への提言、誤った学歴主義の弊害、さらに”日大の闇”にまで斬り込む【ホリエモン×和田秀樹】 / HORIE ONE,25,609.0,10,104915,https://i.ytimg.com/vi/hIAL98q1CJ0/hqdefault.jpg,336,134,2025-03-04T10:00:46Z,1760000,教育,thumbnails/hIAL98q1CJ0.jpg,2,1,97.04982638888887,89.8260637244275
Y15zxvISs4Q,小学校段階で進路が決まるドイツの教育 #ゆっくり解説 #ドイツ #教育 #歴史,27,38.0,1,103915,https://i.ytimg.com/vi/Y15zxvISs4Q/hqdefault.jpg,0,148,2025-02-18T07:00:23Z,16800,教育,thumbnails/Y15zxvISs4Q.jpg,0,0,90.23006944444444,36.629674797643034
d3tFrdxcJXU,【幼児教育】子供に英語教育は不要なのか？！1歳と3歳に英語を教えてみた,22,961.0,14,101122,https://i.ytimg.com/vi/d3tFrdxcJXU/hqdefault.jpg,299,144,2025-02-22T10:00:44Z,1160000,教育,thumbnails/d3tFrdxcJXU.jpg,8,2,103.04599537037036,68.45845033754316
EUbMpTnf5yA,トランプ氏　教育省廃止に向けて6日にも大統領令署名か　米紙報道,25,49.0,0,93965,https://i.ytimg.com/vi/EUbMpTnf5yA/hqdefault.jpg,598,132,2025-03-06T09:25:09Z,2330000,教育,thumbnails/EUbMpTnf5yA.jpg,10,4,70.81119791666667,69.66516338046068
3_ft5mEmALc,誰もが自分らしく学べる社会へ 教育DX,28,59.0,2,109093,https://i.ytimg.com/vi/3_ft5mEmALc/hqdefault.jpg,78,146,2025-02-20T06:00:04Z,13600,教育,thumbnails/3_ft5mEmALc.jpg,6,5,128.74480324074074,22.730929982437814
jVZnGVrdX-Y,AI如何重塑教育｜如果AI是答案，那問題是什麼｜溫怡玲｜人文講堂｜完整版 20250215,24,1441.0,31,86547,https://i.ytimg.com/vi/jVZnGVrdX-Y/hqdefault.jpg,401,151,2025-02-15T10:01:09Z,184000,教育,thumbnails/jVZnGVrdX-Y.jpg,2,2,63.093472222222225,56.74724950874256
cymMD-O24ZU,戸塚宏×石原慎太郎-教育について激論！,22,130.0,0,88789,https://i.ytimg.com/vi/cymMD-O24ZU/hqdefault.jpg,36,138,2025-02-28T11:32:27Z,10000,教育,thumbnails/cymMD-O24ZU.jpg,3,3,19.744913194444443,16.902685643686677
1XNW4o8XsGw,生まれた時から貯めた教育費、怒涛のように減っていく。働いて節約強化の4年間の幕開けです,22,648.0,10,78910,https://i.ytimg.com/vi/1XNW4o8XsGw/hqdefault.jpg,858,131,2025-03-07T08:00:03Z,12600,教育,thumbnails/1XNW4o8XsGw.jpg,0,0,100.33642939814816,57.21969232155495
Cbf-TlHV48Y,「集団行動が全て」給食・掃除当番が生み出す、規律重視の日本型教育。世界が今、必要とするワケとは？【山崎エマ・蓑手章吾/加藤浩次】2Sides,25,971.0,3,71016,https://i.ytimg.com/vi/Cbf-TlHV48Y/hqdefault.jpg,659,127,2025-03-11T10:00:23Z,1760000,教育,thumbnails/Cbf-TlHV48Y.jpg,3,1,82.95913773148148,77.23890318191783
gK6XITzA7gU,台湾旅行で衝撃を受けたYoutuber,1,43.0,0,5668653,https://i.ytimg.com/vi/gK6XITzA7gU/hqdefault.jpg,3,141,2025-02-25T08:00:37Z,560000,旅行,thumbnails/gK6XITzA7gU.jpg,5,2,44.86346064814815,35.758470442311875
GzfoRKlDJ9s,日本人がスペインに行ったら受ける文化ショック,22,52.0,26,6490728,https://i.ytimg.com/vi/GzfoRKlDJ9s/hqdefault.jpg,35,131,2025-03-07T10:00:27Z,72400,旅行,thumbnails/GzfoRKlDJ9s.jpg,4,2,60.32848958333334,44.33008775475278
l_u4qqcxV7A,車イス観光客が日本人駅員の神対応に唖然…#shorts #shortvideo #海外の反応 #日本 #観光客 #観光,22,54.0,16,5254821,https://i.ytimg.com/vi/l_u4qqcxV7A/hqdefault.jpg,308,125,2025-03-13T09:01:03Z,299000,旅行,thumbnails/l_u4qqcxV7A.jpg,4,2,74.3138599537037,44.339700851199254
